CounterpartyID,EAD,PD,LGD,Industry,Country,Rating,Pillar_I_Capital_Requirement,Stressed_PD,Stressed_LGD,Capital_Requirement_CCAR,Expected_Credit_Loss_IFRS9,Stressed_PD_Internal,Stressed_LGD_Internal,Capital_Requirement_Internal_Stress_Test,Perc_Increase_Baseline_to_Severe
615,184263552.04477274,0.08424060110610533,0.5360935621148655,Technology,US,AAA,104018718.92933004,0.126360901659158,0.6433122745378386,187233694.0727941,8321497.514346403,0.16848120221221066,0.8041403431722982,312056156.78799015,200.00000000000006
616,100963500.86440274,0.039687002663063645,0.6140106581602424,Manufacturing,UK,C,30753788.567364972,0.05953050399459547,0.7368127897922908,55356819.42125695,2460303.085389198,0.07937400532612729,0.9210159872403636,92261365.70209493,200.00000000000006
617,242867755.58718404,0.0988909758600761,0.4823861708061226,Real Estate and Construction,US,BBB,144820947.23934004,0.14833646379011414,0.5788634049673471,260677705.03081205,11585675.779147204,0.1977819517201522,0.723579256209184,434462841.7180201,199.99999999999994
618,323251898.14686453,0.10066218757767087,0.4303153013517048,Retail,UK,B,175026678.07485506,0.1509932813665063,0.5163783616220458,315048020.5347391,14002134.245988404,0.20132437515534174,0.6454729520275573,525080034.2245652,200.00000000000006
619,79659663.00805618,0.022897472524278067,0.2864361141852737,Manufacturing,France,AAA,6530761.108828932,0.0343462087864171,0.34372333702232843,11755369.995892078,522460.88870631455,0.045794945048556135,0.42965417127791056,19592283.326486796,200.0
620,406440112.91224253,0.1386124806404813,0.7925001207040046,Energy and Utilities,UK,D,558095151.0514253,0.20791872096072195,0.9510001448448054,1004571271.8925655,44647612.08411402,0.2772249612809626,1.1887501810560068,1674285453.154276,199.99999999999994
621,168458453.66356358,0.18360299488712217,0.6363206584343579,Retail,China,BBB,246013311.4924386,0.27540449233068326,0.7635847901212295,442823960.68638945,19681064.91939509,0.36720598977424435,0.9544809876515369,738039934.4773159,200.00000000000006
622,581786184.138271,0.1265541193655878,0.47304169531924534,Technology,UK,D,435360602.3085059,0.1898311790483817,0.5676500343830944,783649084.1553106,34828848.18468047,0.2531082387311756,0.709562542978868,1306081806.9255178,200.00000000000006
623,378499537.5589003,0.12916634596594942,0.49575064126093665,Banking and Financial Services,UK,B,302961906.24483794,0.19374951894892412,0.594900769513124,545331431.2407084,24236952.499587037,0.25833269193189884,0.743625961891405,908885718.734514,200.00000000000006
624,640012413.661532,0.15219658051457607,0.20015230562721428,Retail,Switzerland,CCC,243704698.87757477,0.2282948707718641,0.24018276675265712,438668457.9796346,19496375.910205983,0.30439316102915215,0.3002284584408214,731114096.6327243,199.99999999999997
625,776378232.9527566,0.18785341563531907,0.21776450399393665,Services,Germany,C,396999125.5327102,0.2817801234529786,0.261317404792724,714598425.9588783,31759930.042616814,0.37570683127063814,0.326646755990905,1190997376.5981305,199.99999999999997
626,85618291.82512209,0.19667063189763553,0.6845459860841085,Banking and Financial Services,China,CC,144084980.93753928,0.2950059478464533,0.8214551833009303,259352965.68757072,11526798.475003142,0.39334126379527107,1.0268189791261628,432254942.8126179,200.00000000000006
627,383096197.9960998,0.10361012629844,0.22770181727146788,Real Estate and Construction,Germany,BB,112976093.7910904,0.15541518944766,0.27324218072576145,203356968.82396272,9038087.503287232,0.20722025259688,0.3415527259072018,338928281.3732712,200.00000000000006
628,977797404.9790332,0.18955148846836103,0.6630275659205029,Technology,France,AA,1536093591.7793534,0.28432723270254157,0.7956330791046035,2764968465.202836,122887487.34234828,0.37910297693672207,0.9945413488807544,4608280775.33806,200.00000000000006
629,3307286.4602673138,0.07825610171830227,0.628018435673583,Retail,Switzerland,A,2031760.1062633884,0.11738415257745341,0.7536221228082995,3657168.191274098,162540.80850107106,0.15651220343660455,0.9420276535103744,6095280.318790165,199.99999999999997
630,459452095.76470053,0.14825251235216685,0.6075943596747495,Services,UK,D,517328072.00281566,0.22237876852825028,0.7291132316096994,931190529.6050681,41386245.76022525,0.2965050247043337,0.9113915395121243,1551984216.008447,199.99999999999997
631,469440646.2977657,0.1879911801812197,0.5267034613053285,Real Estate and Construction,Germany,CCC,581024371.7983739,0.28198677027182956,0.6320441535663942,1045843869.237073,46481949.743869916,0.3759823603624394,0.7900551919579928,1743073115.395122,200.00000000000006
632,823897836.0466082,0.01308422770242032,0.40839691287445945,Real Estate and Construction,US,BBB,55031825.48256645,0.01962634155363048,0.49007629544935133,99057285.8686196,4402546.038605317,0.02616845540484064,0.6125953693116892,165095476.44769937,200.00000000000006
633,290936679.9037623,0.18490321602202536,0.7835588717170416,Real Estate and Construction,UK,BBB,526895620.2708416,0.277354824033038,0.94027064606045,948412116.4875147,42151649.621667325,0.3698064320440507,1.1753383075755623,1580686860.8125246,199.99999999999994
634,776254619.0466111,0.17815952141635352,0.7464425366031437,Retail,US,A,1290385956.44805,0.2672392821245303,0.8957310439237725,2322694721.60649,103230876.515844,0.35631904283270704,1.1196638049047156,3871157869.3441496,199.99999999999994
635,3198022.3407992455,0.04904230249827699,0.4845889589545995,Retail,China,D,950026.8352509929,0.07356345374741549,0.5815067507455194,1710048.303451787,76002.14682007943,0.09808460499655398,0.7268834384318993,2850080.505752979,200.00000000000006
636,491259267.74703485,0.08784558395186702,0.3052519795817933,Technology,Germany,CCC,164664201.60519865,0.13176837592780052,0.3663023754981519,296395562.88935757,13173136.128415892,0.17569116790373404,0.45787796937268993,493992604.815596,200.00000000000006
637,320001167.8099695,0.03335473222431807,0.34074655480544924,Energy and Utilities,UK,B,45462206.27702864,0.05003209833647711,0.4088958657665391,81831971.29865156,3636976.502162291,0.06670946444863614,0.5111198322081738,136386618.8310859,199.99999999999991
638,808347374.161187,0.15196549333510054,0.20840970377270665,Technology,South Korea,CCC,320015464.2919695,0.2279482400026508,0.25009164452724797,576027835.725545,25601237.14335756,0.3039309866702011,0.31261455565906,960046392.8759085,200.00000000000006
639,403544331.5135457,0.15770857643408914,0.7233651512961567,Banking and Financial Services,UK,A,575458697.3563346,0.23656286465113371,0.868038181555388,1035825655.2414019,46036695.78850676,0.3154171528681783,1.0850477269442351,1726376092.0690033,199.99999999999994
640,70808541.1927435,0.17737896488189353,0.4180483252391572,Real Estate and Construction,US,AA,65633303.52945313,0.2660684473228403,0.5016579902869887,118139946.35301563,5250664.28235625,0.35475792976378706,0.6270724878587358,196899910.5883594,200.0
641,708678577.9991542,0.09387587252762046,0.4914919389599151,Technology,Germany,D,408723589.6686663,0.14081380879143068,0.5897903267518981,735702461.4035993,32697887.173493303,0.18775174505524092,0.7372379084398727,1226170769.005999,200.00000000000006
642,14209764.552686878,0.12971168313219064,0.5158719531126761,Energy and Utilities,US,D,11885512.320684372,0.19456752469828598,0.6190463437352113,21393922.17723187,950840.9856547497,0.2594233662643813,0.7738079296690141,35656536.96205311,199.99999999999997
643,335082123.04101884,0.17029302884932368,0.6758799738893202,Manufacturing,UK,D,482089552.65938455,0.25543954327398555,0.8110559686671842,867761194.7868923,38567164.21275076,0.34058605769864736,1.0138199608339802,1446268657.9781535,199.99999999999997
644,498831667.7570509,0.02774188027715003,0.5690778259244591,Services,France,CCC,98439995.73650289,0.041612820415725046,0.6828933911093509,177191992.32570514,7875199.65892023,0.05548376055430006,0.8536167388866887,295319987.2095086,199.99999999999994
645,742000668.6984693,0.032640051841675746,0.2415685788427092,Real Estate and Construction,China,AAA,73131687.34533134,0.04896007776251362,0.28988229461125103,131637037.22159646,5850534.987626508,0.06528010368335149,0.36235286826406377,219395062.03599405,200.00000000000006
646,313750849.008033,0.16537908414214053,0.4262575836186724,Retail,France,AA,276469752.5890642,0.2480686262132108,0.5115091003424068,497645554.66031533,22117580.207125135,0.33075816828428106,0.6393863754280086,829409257.7671925,199.99999999999994
647,104993357.01772057,0.09397420000556232,0.4737611199531093,Retail,Switzerland,A,58430538.51231535,0.14096130000834348,0.5685133439437312,105174969.32216762,4674443.080985228,0.18794840001112464,0.710641679929664,175291615.536946,199.99999999999994
648,825431280.2406992,0.1625451836871751,0.6309416034384698,Services,South Korea,CCC,1058166982.9028007,0.24381777553076267,0.7571299241261638,1904700569.2250412,84653358.63222405,0.3250903673743502,0.9464124051577048,3174500948.708402,200.00000000000006
649,10812839.49717547,0.010028572405362549,0.6704255510020326,Banking and Financial Services,France,CCC,908739.5746207004,0.015042858608043823,0.8045106612024391,1635731.2343172608,72699.16596965604,0.020057144810725097,1.0056383265030489,2726218.7238621013,200.0
650,873258001.3186759,0.03185533512546937,0.20309764762450266,Services,France,AA,70621942.3733742,0.047783002688204054,0.2437171771494032,127119496.27207355,5649755.389869936,0.06371067025093874,0.304646471436754,211865827.12012258,200.0
651,107391041.60886884,0.07998522022988477,0.559198699718916,Technology,Germany,D,60041836.222734466,0.11997783034482716,0.6710384396626992,108075305.200922,4803346.897818757,0.15997044045976955,0.838798049578374,180125508.66820338,199.99999999999997
652,126575253.59403662,0.08555486811317818,0.21784703040591735,Energy and Utilities,US,CC,29488670.27920491,0.12833230216976727,0.26141643648710083,53079606.50256884,2359093.6223363928,0.17110973622635636,0.32677054560887603,88466010.83761473,200.00000000000006
653,167062635.4775544,0.16841399733414025,0.7012731113212809,Banking and Financial Services,South Korea,A,246635002.9107204,0.25262099600121035,0.841527733585537,443943005.2392966,19730800.232857633,0.3368279946682805,1.0519096669819215,739905008.7321614,200.00000000000009
654,149194666.46686715,0.10685867468251538,0.3440236160479254,Retail,France,A,68558506.91957869,0.16028801202377307,0.4128283392575105,123405312.45524164,5484680.553566295,0.21371734936503076,0.5160354240718881,205675520.75873604,199.99999999999994
655,794984272.6943858,0.18441326146995113,0.39987873501867943,Retail,South Korea,C,732805986.0931348,0.27661989220492667,0.4798544820224153,1319050774.9676425,58624478.887450784,0.36882652293990226,0.5998181025280191,2198417958.2794046,200.00000000000006
656,811170383.0979908,0.09069256408147268,0.33976485034131465,Real Estate and Construction,South Korea,C,312444027.242743,0.136038846122209,0.40771782040957755,562399249.0369374,24995522.17941944,0.18138512816294536,0.509647275511972,937332081.7282289,199.99999999999994
657,170298518.58052254,0.022723131997097634,0.7206637560954581,Manufacturing,UK,CC,34859548.29197099,0.03408469799564645,0.8647965073145497,62747186.92554779,2788763.8633576795,0.04544626399419527,1.080995634143187,104578644.87591298,200.00000000000006
658,113405103.04595657,0.09701278849688842,0.3804106975582533,Retail,Switzerland,C,52314769.93627839,0.14551918274533263,0.45649283706990396,94166585.8853011,4185181.594902271,0.19402557699377684,0.57061604633738,156944309.80883515,199.99999999999997
659,572908149.4553916,0.08809166890582411,0.645272793111747,Manufacturing,South Korea,A,407073850.32854676,0.13213750335873617,0.7743273517340964,732732930.5913842,32565908.02628374,0.17618333781164822,0.9679091896676205,1221221550.9856403,200.0
660,700007250.3993117,0.1143968778643055,0.5677812054314701,Retail,France,B,568339362.2348808,0.17159531679645823,0.6813374465177642,1023010852.0227853,45467148.97879046,0.228793755728611,0.8516718081472052,1705018086.7046423,199.99999999999994
661,559480817.6467386,0.13156753925162562,0.7176328905549754,Services,US,A,660307607.7155979,0.19735130887743843,0.8611594686659704,1188553693.888076,52824608.61724783,0.26313507850325124,1.076449335832463,1980922823.1467934,199.99999999999994
662,28662176.61458934,0.021191849384030688,0.318656684442188,Real Estate and Construction,France,C,2419418.9199042977,0.031787774076046035,0.38238802133062555,4354954.055827735,193553.5135923438,0.042383698768061376,0.47798502666328196,7258256.7597128935,200.00000000000006
663,766322164.2487003,0.1273305922051059,0.5103329473959866,Technology,UK,BB,622454722.5848731,0.19099588830765885,0.6123995368751839,1120418500.6527717,49796377.806789845,0.2546611844102118,0.7654994210939798,1867364167.7546191,199.99999999999994
664,714476025.7186567,0.03513199735812848,0.7002021237828211,Manufacturing,China,CCC,219696904.95717433,0.052697996037192725,0.8402425485393853,395454428.92291373,17575752.396573946,0.07026399471625697,1.0503031856742315,659090714.8715229,199.99999999999997
665,717542315.62472,0.09204450493691406,0.5663588197197359,Technology,UK,A,467570459.34685075,0.13806675740537108,0.679630583663683,841626826.8243313,37405636.74774806,0.18408900987382812,0.8495382295796039,1402711378.0405526,200.00000000000009
666,208006015.74493203,0.17954273288454156,0.2073528817097862,Retail,Germany,A,96797427.41928774,0.26931409932681233,0.2488234580517434,174235369.3547179,7743794.193543019,0.3590854657690831,0.3110293225646793,290392282.2578632,200.0
667,71212424.9809754,0.035428940333394256,0.35213845561820645,Technology,Germany,AA,11105481.835601162,0.05314341050009139,0.4225661467418477,19989867.304082092,888438.546848093,0.07085788066678851,0.5282076834273097,33316445.506803494,200.00000000000009
668,997287138.6073861,0.049664306255697135,0.6106085913783716,Energy and Utilities,South Korea,B,378039791.7050184,0.07449645938354571,0.732730309654046,680471625.0690331,30243183.33640147,0.09932861251139427,0.9159128870675575,1134119375.1150553,200.00000000000006
669,478319435.35249436,0.09037356504947568,0.5669534635814557,Manufacturing,UK,CCC,306349282.9660559,0.1355603475742135,0.6803441562977468,551428709.3389007,24507942.637284476,0.18074713009895135,0.8504301953721836,919047848.8981678,200.00000000000006
670,726516499.7181315,0.021474835537374545,0.7378895751311176,Energy and Utilities,France,D,143905275.7828792,0.03221225330606182,0.8854674901573412,259029496.40918258,11512422.062630337,0.04294967107474909,1.1068343626966763,431715827.3486376,199.99999999999994
